date,tenor,term,value
2018-07-25,4Y,4,0.9971280178330227
2018-07-25,5Y,5,0.99511315273987
2018-07-25,7Y,7,0.9884821284979067
2018-07-25,10Y,10,0.9719434376541468
2018-07-25,15Y,15,0.9276108728323182
2018-07-25,20Y,20,0.8741231959321806
2018-07-25,25Y,25,0.8208703656390772
2018-07-25,30Y,30,0.771190358253921
2018-07-26,1Y,1,0.9997800296024102
2018-07-26,2Y,2,0.9992677408822488
2018-07-26,3Y,3,0.9983461102024728
2018-07-26,4Y,4,0.9969235232986439
2018-07-26,5Y,5,0.9947794110376434
2018-07-26,7Y,7,0.987767831849116
2018-07-26,10Y,10,0.9707739238276598
2018-07-26,15Y,15,0.9252453803966352
2018-07-26,20Y,20,0.8699243413775506
2018-07-26,25Y,25,0.8159673315687386
2018-07-26,30Y,30,0.7655957235565768
2018-07-27,1Y,1,0.9997600350700364
2018-07-27,2Y,2,0.9992202799100052
2018-07-27,3Y,3,0.99823125672405
2018-07-27,4Y,4,0.9966690970501306
2018-07-27,5Y,5,0.9943909587289377
2018-07-27,7Y,7,0.9871385909946088
2018-07-27,10Y,10,0.970201129225638
2018-07-27,15Y,15,0.9222270749036046
2018-07-27,20Y,20,0.8670011536568177
2018-07-27,25Y,25,0.8119297708979974
2018-07-27,30Y,30,0.7607469714814094
2018-07-30,1Y,1,0.9997500375194595
2018-07-30,2Y,2,0.9991553186286846
2018-07-30,3Y,3,0.9980614980547785
2018-07-30,4Y,4,0.9963973474657897
2018-07-30,5Y,5,0.9940725472454894
2018-07-30,7Y,7,0.986519355279443
2018-07-30,10Y,10,0.9696754695414878
2018-07-30,15Y,15,0.9213917331478113
2018-07-30,20Y,20,0.8642942925043748
2018-07-30,25Y,25,0.8073018205824588
2018-07-30,30Y,30,0.755578748593389
2018-07-31,1Y,1,0.9997850269215539
2018-07-31,2Y,2,0.9992402501712269
2018-07-31,3Y,3,0.998256215955379
2018-07-31,4Y,4,0.9967713838212778
2018-07-31,5Y,5,0.9946101962035677
2018-07-31,7Y,7,0.987788851721618
2018-07-31,10Y,10,0.9709666234731231
2018-07-31,15Y,15,0.926395746981216
2018-07-31,20Y,20,0.8730782079180075
2018-07-31,25Y,25,0.8202863623781022
2018-07-31,30Y,30,0.7713695569489782
2018-08-01,1Y,1,0.9997000520219311
2018-08-01,2Y,2,0.9989579799020392
2018-08-01,3Y,3,0.9975773035987391
2018-08-01,4Y,4,0.9954726067509168
2018-08-01,5Y,5,0.9925846852394264
2018-08-01,7Y,7,0.9841162408559442
2018-08-01,10Y,10,0.9646705051098898
2018-08-01,15Y,15,0.9198014198521557
2018-08-01,20Y,20,0.8644098960737837
2018-08-01,25Y,25,0.8073381606896486
2018-08-01,30Y,30,0.7559094804633077
2018-08-02,1Y,1,0.9997100491540237
2018-08-02,2Y,2,0.9989779532061132
2018-08-02,3Y,3,0.9976771808770588
2018-08-02,4Y,4,0.9957767801925347
2018-08-02,5Y,5,0.9930872051495613
2018-08-02,7Y,7,0.9849072158110068
2018-08-02,10Y,10,0.9661792330523435
2018-08-02,15Y,15,0.9200079130145355
2018-08-02,20Y,20,0.8638519657691441
2018-08-02,25Y,25,0.807953243284991
2018-08-02,30Y,30,0.7571351709633121
2018-08-03,1Y,1,0.9997350413341259
2018-08-03,2Y,2,0.9990953649573723
2018-08-03,3Y,3,0.9979466991375335
2018-08-03,4Y,4,0.9961754328476776
2018-08-03,5Y,5,0.9936293312329681
2018-08-03,7Y,7,0.9860007140507259
2018-08-03,10Y,10,0.9679942126293534
2018-08-03,15Y,15,0.9209573084826436
2018-08-03,20Y,20,0.8655214343587941
2018-08-03,25Y,25,0.8111089327249703
2018-08-03,30Y,30,0.7607533395648161
2018-08-06,1Y,1,0.9997350413341259
2018-08-06,2Y,2,0.9990878681509158
2018-08-06,3Y,3,0.9979617047878453
2018-08-06,4Y,4,0.9962777421124931
2018-08-06,5Y,5,0.9938185829680151
2018-08-06,7Y,7,0.9862719314706261
2018-08-06,10Y,10,0.9683906010924455
2018-08-06,15Y,15,0.9214813266303361
2018-08-06,20Y,20,0.8661894264849317
2018-08-06,25Y,25,0.8116973434819195
2018-08-06,30Y,30,0.7611839200042443
2018-08-07,1Y,1,0.9997400390751835
2018-08-07,2Y,2,0.9990903632131942
2018-08-07,3Y,3,0.9978417879037743
2018-08-07,4Y,4,0.9959136145911469
2018-08-07,5Y,5,0.993256061862943
2018-08-07,7Y,7,0.9853573893525723
2018-08-07,10Y,10,0.9667423902339727
2018-08-07,15Y,15,0.9185978693789771
2018-08-07,20Y,20,0.8623115689657709
2018-08-07,25Y,25,0.8071257562598098
2018-08-07,30Y,30,0.7559402249112129
2018-08-08,1Y,1,0.9997400390751835
2018-08-08,2Y,2,0.9990828663387841
2018-08-08,3Y,3,0.9978767833462201
2018-08-08,4Y,4,0.9960433056141359
