language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,currency,exchange,fiftyTwoWeekHigh,fiftyTwoWeekLow,dividendYield,financialCurrency,shortName,regularMarketChangePercent,bid,marketCap,ask,esgPopulated,tradeable,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,priceHint,regularMarketChange,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bidSize,askSize,market,messageBoardId,fullExchangeName,longName,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,trailingAnnualDividendRate,trailingPE,dividendRate,trailingAnnualDividendYield,marketState,epsTrailingTwelveMonths,epsForward,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,symbol,earningsTimestamp,averageAnalystRating,prevName,nameChangeDate
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,3975.0,2930.0,1.81,JPY,OHSHO FOOD SERVICE CORP,-1.7432647,3100.0,162279538688,3115.0,false,false,false,false,954806400000,2,-55.0,1773901800,3100.0,3145.0,3100.0 - 3145.0,3100.0,334200,3155.0,0,0,jp_market,finmb_5528997,Tokyo,Ohsho Food Service Corp.,3125.0,132355,214230,170.0,0.058020476,2930.0 - 3975.0,-875.0,-0.22012578,-4.615384,1777530600,1777530600,,,true,56.0,21.14165,56.0,0.017749604,CLOSED,146.63,145.43,52348236,1181.863,3192.4,-92.3999,-0.028943712,3452.225,-352.2251,-0.10202843,21.316097,2.6229773,15,20,Asia/Tokyo,JST,32400000,9936.T,1769754600,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2882.5,1646.5,2.67,JPY,INABA DENKISANGYO CO,-2.2222223,2617.5,293198462976,2629.5,false,false,false,false,978566400000,2,-59.5,1773901800,2618.0,2646.5,2600.0 - 2646.5,2600.0,522100,2677.5,0,0,jp_market,finmb_882429,Tokyo,"Inaba Denki Sangyo Co.,Ltd.",2627.5,214818,221720,971.5,0.5900395,1646.5 - 2882.5,-264.5,-0.09176063,31.09665,1777530600,1777530600,,,true,70.0,14.224396,70.0,0.026143791,CLOSED,184.05,,111993292,1660.865,2684.24,-66.23999,-0.024677373,2304.235,313.7649,0.13616878,,1.576287,15,20,Asia/Tokyo,JST,32400000,9934.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2015.0,1001.0,4.19,JPY,SUGIMOTO & CO,-3.2306538,1288.0,22512003072,1290.0,false,false,false,false,1049932800000,2,-43.0,1773901800,1288.0,1313.0,1288.0 - 1313.0,1288.0,50900,1331.0,,,jp_market,finmb_5907763,Tokyo,"Sugimoto & Co., Ltd.",1311.0,50432,43130,287.0,0.28671327,1001.0 - 2015.0,-727.0,-0.36079404,-4.5925913,1753669800,1754015400,,,true,36.5,13.387382,54.0,0.02742299,CLOSED,96.21,,17478265,1909.716,1405.4,-117.400024,-0.083534956,1631.165,-343.16504,-0.21038033,,0.67444587,15,20,Asia/Tokyo,JST,32400000,9932.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,411.0,301.0,2.85,JPY,KITAZAWA SANGYO CO,-0.84745765,350.0,6525069824,356.0,false,false,false,false,978566400000,2,-3.0,1773901800,351.0,357.0,351.0 - 357.0,351.0,1700,354.0,0,0,jp_market,finmb_883780,Tokyo,"Kitazawa Sangyo Co., Ltd.",354.0,6298,4110,50.0,0.16611296,301.0 - 411.0,-60.0,-0.1459854,0.0,1754546400,1754892000,,,true,10.0,12.75436,10.0,0.028248588,CLOSED,27.52,,18589942,604.736,354.92,-3.9200134,-0.01104478,364.37,-13.369995,-0.036693458,,0.5804185,15,20,Asia/Tokyo,JST,32400000,9930.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,510.0,410.0,2.55,JPY,HEIWA PAPER CO LTD,-1.2605042,468.0,4347980288,471.0,false,false,false,false,954806400000,2,-6.0,1773899842,470.0,480.0,470.0 - 480.0,470.0,8300,476.0,0,0,jp_market,finmb_5908098,Tokyo,"Heiwa Paper Co.,Ltd.",480.0,4793,4610,60.0,0.14634146,410.0 - 510.0,-40.0,-0.078431375,1.2930989,1747119600,1747119600,,,false,6.0,56.490387,12.0,0.012605042,CLOSED,8.32,,9251022,1086.577,471.62,-1.6199951,-0.0034349584,449.875,20.125,0.04473465,,0.43255103,15,20,Asia/Tokyo,JST,32400000,9929.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2045.0,1600.0,3.48,JPY,MIROKU JYOHO SERVICE CO,-2.1578648,1723.0,51593781248,1725.0,false,false,false,false,978566400000,2,-38.0,1773901800,1723.0,1753.0,1722.0 - 1753.0,1722.0,37700,1761.0,0,0,jp_market,finmb_883176,Tokyo,"Miroku Jyoho Service Co., Ltd.",1738.0,54550,37700,123.0,0.076875,1600.0 - 2045.0,-322.0,-0.15745722,-8.739406,1753770600,1754289000,1747825140,1747825140,false,55.0,10.649608,60.0,0.031232255,CLOSED,161.79,160.4,29944156,1060.775,1845.94,-122.93994,-0.06660019,1847.115,-124.11499,-0.06719397,10.741896,1.6242841,15,20,Asia/Tokyo,JST,32400000,9928.T,,0.0 - Strong Buy,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,971.0,727.0,2.06,JPY,WATT MANN CO,-0.10298662,969.0,8486548480,970.0,false,false,false,false,947116800000,2,-1.0,1773901800,970.0,971.0,969.0 - 971.0,969.0,39600,971.0,0,0,jp_market,finmb_884004,Tokyo,"Watt Mann Co., Ltd.",970.0,64720,50280,243.0,0.33425033,727.0 - 971.0,-1.0,-0.0010298662,22.940434,1747290600,1747290600,,,false,20.0,27.102541,20.0,0.020597322,CLOSED,35.79,,8749019,418.217,843.58,126.41998,0.14986128,782.675,187.32501,0.23933947,,2.31937,15,20,Asia/Tokyo,JST,32400000,9927.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1265.0,875.0,3.05,JPY,UEMATSU SHOKAI CO,-2.9170465,1064.0,2387881216,1073.0,false,false,false,false,946944000000,2,-32.0,1773901800,1065.0,1096.0,1065.0 - 1096.0,1065.0,3300,1097.0,0,0,jp_market,finmb_8808019,Tokyo,"Uematsu Shokai Co.,Ltd.",1096.0,1901,3770,190.0,0.21714285,875.0 - 1265.0,-200.0,-0.15810277,9.1188545,1745474400,1745474400,,,false,0.0,29.154121,32.5,0.0,CLOSED,36.53,,2242142,1429.702,1103.4,-38.400024,-0.034801543,999.61,65.390015,0.065415524,,0.7449105,15,20,Asia/Tokyo,JST,32400000,9914.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,4140.0,2166.0,2.06,JPY,NIPPO LTD,-1.4322917,3735.0,34274250752,3885.0,false,false,false,false,946944000000,2,-55.0,1773901800,3785.0,3875.0,3750.0 - 3875.0,3750.0,2900,3840.0,,,jp_market,finmb_880949,Tokyo,Nippo Ltd.,3875.0,5763,3820,1619.0,0.7474608,2166.0 - 4140.0,-355.0,-0.08574879,64.493706,1747107000,1747107000,,,false,76.0,24.213152,78.0,0.019791666,CLOSED,156.32,,9055284,1860.556,3216.82,568.17993,0.17662783,2802.18,982.82007,0.3507341,,2.034338,15,20,Asia/Tokyo,JST,32400000,9913.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2712.0,1612.0,4.35,JPY,NIHON DENKEI CO,-3.7611477,2481.0,28055795712,2500.0,false,false,false,false,946944000000,2,-97.0,1773901800,2482.0,2544.0,2482.0 - 2544.0,2482.0,14400,2579.0,0,0,jp_market,finmb_881244,Tokyo,"Nihon Denkei Co.,Ltd.",2529.0,15275,23500,870.0,0.53970224,1612.0 - 2712.0,-230.0,-0.08480826,28.335058,1746763200,1746763200,,,false,90.0,9.505573,108.0,0.034897245,CLOSED,261.11,262.8,11303705,2715.216,2499.74,-17.73999,-0.0070967344,2201.18,280.82007,0.12757707,9.444445,0.91410774,15,20,Asia/Tokyo,JST,32400000,9908.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,4645.0,2155.0,3.19,JPY,FUJII SANGYO CORP,-2.9761906,4060.0,34460499968,4080.0,false,false,false,false,946944000000,2,-125.0,1773901800,4075.0,4130.0,4035.0 - 4130.0,4035.0,3600,4200.0,0,0,jp_market,finmb_883994,Tokyo,Fujii Sangyo Corporation,4130.0,6387,6430,1920.0,0.8909513,2155.0 - 4645.0,-570.0,-0.1227126,61.194622,1747197000,1747197000,,,false,155.0,7.027437,130.0,0.036904763,CLOSED,579.87,,8456564,4721.066,4259.5,-184.5,-0.04331494,3647.08,427.91992,0.1173322,,0.8631525,15,20,Asia/Tokyo,JST,32400000,9906.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,423.0,321.0,5.12,JPY,VERITE CO LTD,-0.72639227,406.0,11125068800,410.0,false,false,false,false,978566400000,2,-3.0,1773901800,410.0,412.0,406.0 - 412.0,406.0,18400,413.0,0,0,jp_market,finmb_883601,Tokyo,"Verite Co., Ltd.",411.0,39196,35510,89.0,0.27725857,321.0 - 423.0,-13.0,-0.03073286,10.810816,1747195200,1747195200,,,false,0.0,23.415192,20.98,0.0,CLOSED,17.51,,27134314,292.885,399.86,10.140015,0.025358913,379.33,30.670013,0.08085312,,1.3998668,15,20,Asia/Tokyo,JST,32400000,9904.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,910.0,812.0,2.32,JPY,KANSEKI CO LTD,0.34965035,854.0,6419683328,863.0,false,false,false,false,946944000000,2,3.0,1773901800,861.0,868.0,853.0 - 868.0,853.0,1400,858.0,,,jp_market,finmb_883962,Tokyo,"Kanseki Co., Ltd.",855.0,2763,1530,49.0,0.060344826,812.0 - 910.0,-49.0,-0.053846154,-4.013377,1744266600,1744266600,,,false,24.0,12.469225,20.0,0.027972028,CLOSED,69.05,,7456078,1502.398,872.32,-11.320007,-0.012976898,871.11,-10.109985,-0.011605865,,0.5730839,15,20,Asia/Tokyo,JST,32400000,9903.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,3200.0,2320.0,2.9,JPY,NICHIDEN CORP,-0.86277735,2412.0,71275986944,2418.0,false,false,false,false,1140393600000,2,-21.0,1773901800,2413.0,2430.0,2412.0 - 2430.0,2412.0,62700,2434.0,0,0,jp_market,finmb_883599,Tokyo,NICHIDEN Corporation,2424.0,84096,57860,93.0,0.040086206,2320.0 - 3200.0,-787.0,-0.2459375,-22.536118,1753941600,1754287200,,,true,70.0,14.104512,70.0,0.028759245,CLOSED,171.08,142.7,29538328,3023.462,2504.94,-91.93994,-0.036703452,2631.475,-218.4751,-0.08302382,16.909601,0.79809177,15,20,Asia/Tokyo,JST,32400000,9902.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2067.0,1456.0,0.56,JPY,SAGAMI HOLDINGS CORPORATION,-0.94026554,1785.0,54237745152,1792.0,false,false,false,false,978566400000,2,-17.0,1773901800,1791.0,1796.0,1782.0 - 1796.0,1782.0,153900,1808.0,0,0,jp_market,finmb_879975,Tokyo,Sagami Holdings Corporation,1796.0,97098,120060,335.0,0.23008242,1456.0 - 2067.0,-276.0,-0.13352685,4.00697,1754543400,1754975400,,,true,10.0,34.72276,10.0,0.0055309734,CLOSED,51.58,,30283498,636.708,1896.66,-105.660034,-0.05570847,1821.095,-30.09497,-0.016525757,,2.8129063,15,20,Asia/Tokyo,JST,32400000,9900.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1599.0,900.0,4.05,JPY,JK HOLDINGS,-2.631579,1475.0,40321536000,1485.0,false,false,false,false,978307200000,2,-40.0,1773901800,1480.0,1512.0,1480.0 - 1512.0,1480.0,23700,1520.0,0,0,jp_market,finmb_883404,Tokyo,"JK Holdings Co., Ltd.",1501.0,37015,32460,580.0,0.64444447,900.0 - 1599.0,-119.0,-0.07442151,43.828964,1754373600,1754978400,,,true,50.0,10.0,60.0,0.032894738,CLOSED,148.0,,27244279,2391.993,1484.42,-4.420044,-0.0029776234,1310.66,169.33997,0.12920205,,0.6187309,15,20,Asia/Tokyo,JST,32400000,9896.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1507.0,1145.0,2.05,JPY,CONSEC CORP,0.0,1304.0,2311140608,1314.0,false,false,false,false,946944000000,2,0.0,1773901800,1314.0,1314.0,1307.0 - 1314.0,1307.0,500,1314.0,0,0,jp_market,finmb_5773888,Tokyo,Consec Corporation,1314.0,3796,1570,169.0,0.14759825,1145.0 - 1507.0,-193.0,-0.12806901,5.6270123,1747206000,1747206000,,,false,27.0,,27.0,0.020547945,CLOSED,-87.91,,1758859,4581.903,1279.0,35.0,0.02736513,1263.29,50.70996,0.040141188,,0.28678042,15,20,Asia/Tokyo,JST,32400000,9895.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1315.0,940.0,2.42,JPY,MAKIYA CO LTD,-0.32102728,1240.0,12426218496,1247.0,false,false,false,false,947721600000,2,-4.0,1773901800,1242.0,1251.0,1239.0 - 1251.0,1239.0,3900,1246.0,0,0,jp_market,finmb_883875,Tokyo,"Makiya Co., Ltd.",1247.0,3193,2100,302.0,0.3212766,940.0 - 1315.0,-73.0,-0.055513307,14.893616,1747116000,1747116000,,,false,12.5,8.025848,30.0,0.010032102,CLOSED,154.75,,10005007,2189.712,1241.34,0.6600342,0.00053171103,1192.79,49.20996,0.041256182,,0.5671979,15,20,Asia/Tokyo,JST,32400000,9890.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1692.0,990.0,3.92,JPY,JBCC HOLDINGS INC,-4.207363,1275.0,87792328704,1315.0,false,false,false,false,978307200000,2,-56.0,1773901800,1275.0,1309.0,1275.0 - 1309.0,1275.0,225100,1331.0,0,0,jp_market,finmb_883993,Tokyo,JBCC Holdings Inc.,1307.0,247624,260730,285.0,0.28787878,990.0 - 1692.0,-417.0,-0.2464539,12.211216,1753756200,1754274600,,,true,37.25,17.180973,50.0,0.027986476,CLOSED,74.21,309.9,68856725,408.7,1445.6,-170.59998,-0.11801327,1392.185,-117.18506,-0.08417348,4.1142306,3.1196475,15,20,Asia/Tokyo,JST,32400000,9889.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,945.0,622.0,1.74,JPY,UEX LTD,-9.955257,805.0,8870622208,807.0,false,false,false,false,947116800000,2,-89.0,1773901800,805.0,890.0,800.0 - 890.0,800.0,73800,894.0,0,0,jp_market,finmb_884086,Tokyo,"UEX, Ltd.",890.0,39575,25390,183.0,0.29421222,622.0 - 945.0,-140.0,-0.14814815,-8.522725,1747112400,1747112400,,,false,33.0,12.0635395,14.0,0.03691275,CLOSED,66.73,,11019406,1680.853,847.82,-42.820007,-0.05050601,803.305,1.6950073,0.0021100421,,0.4789235,15,20,Asia/Tokyo,JST,32400000,9888.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,7560.0,5290.0,0.43,JPY,MATSUYA FOODS HOLDINGS CO LTD,-2.4475524,5580.0,106373283840,5590.0,false,false,false,false,978566400000,2,-140.0,1773901800,5580.0,5700.0,5580.0 - 5700.0,5580.0,81400,5720.0,,,jp_market,finmb_884230,Tokyo,"Matsuya Foods Holdings Co., Ltd.",5700.0,100831,88720,290.0,0.054820415,5290.0 - 7560.0,-1980.0,-0.26190478,-5.423731,1754546400,1754978400,,,true,24.0,39.526814,24.0,0.0041958042,CLOSED,141.17,,19063313,2542.8,6253.8,-673.7998,-0.107742466,6221.3,-641.2998,-0.10308132,,2.1944313,15,20,Asia/Tokyo,JST,32400000,9887.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,423.0,322.0,2.29,JPY,CHARLE CO LTD,-1.1331445,349.0,5260250624,351.0,false,false,false,false,954892800000,2,-4.0,1773901800,349.0,353.0,349.0 - 353.0,349.0,9300,353.0,0,0,jp_market,finmb_5525755,Tokyo,"Charle Co.,Ltd.",353.0,20844,5310,27.0,0.083850935,322.0 - 423.0,-74.0,-0.1749409,-8.638745,1746772200,1746772200,,,false,8.0,,8.0,0.02266289,CLOSED,-69.42,,15072351,903.414,358.78,-9.779999,-0.02725904,370.68,-21.679993,-0.058487087,,0.38631237,15,20,Asia/Tokyo,JST,32400000,9885.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1759.0,1192.0,3.76,JPY,YELLOW HAT LTD,-3.5043807,1540.0,131973513216,1546.0,false,false,false,false,978566400000,2,-56.0,1773901800,1542.0,1589.0,1542.0 - 1589.0,1542.0,275600,1598.0,0,0,jp_market,finmb_882391,Tokyo,Yellow Hat Ltd.,1589.0,166970,166370,350.0,0.29362416,1192.0 - 1759.0,-217.0,-0.12336555,12.472653,1753768800,1754287200,,,true,61.5,11.919302,58.0,0.038485605,CLOSED,129.37,,85585940,1438.435,1665.76,-123.76001,-0.07429642,1618.485,-76.484985,-0.047257148,,1.0719984,15,20,Asia/Tokyo,JST,32400000,9882.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2971.0,1070.0,3.16,JPY,INNOTECH CORP (JAPAN),-4.8120303,2530.0,30826305536,2535.0,false,false,false,false,1206403200000,2,-128.0,1773901800,2532.0,2588.0,2516.0 - 2588.0,2516.0,145700,2660.0,0,0,jp_market,finmb_884051,Tokyo,Innotech Corporation,2580.0,144812,121070,1462.0,1.3663552,1070.0 - 2971.0,-439.0,-0.1477617,81.89655,1754532000,1754964000,,,true,70.0,25.640507,80.0,0.02631579,CLOSED,98.75,41.5,12174686,1921.38,2470.26,61.73999,0.024993317,1863.18,668.81995,0.3589669,61.012047,1.3178028,15,20,Asia/Tokyo,JST,32400000,9880.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1461.0,458.0,,JPY,SEKIDO CO LTD,0.0,500.0,1594460416,504.0,false,false,false,false,979257600000,2,0.0,1773901800,504.0,504.0,498.0 - 504.0,498.0,44500,504.0,0,0,jp_market,finmb_5503846,Tokyo,"SEKIDO Co., Ltd.",501.0,34279,40190,46.0,0.10043668,458.0 - 1461.0,-957.0,-0.6550308,-29.510492,1753941600,1754287200,,,true,10.0,,,0.01984127,CLOSED,-339.39,,3163612,345.548,553.7,-49.700012,-0.08975982,693.18,-189.18,-0.2729161,,1.4585527,15,20,Asia/Tokyo,JST,32400000,9878.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,324.0,169.0,,JPY,COX CO LTD,-0.78740156,251.0,6961252864,252.0,false,false,false,false,946944000000,2,-2.0,1773901800,252.0,254.0,244.0 - 254.0,244.0,73700,254.0,0,0,jp_market,finmb_879116,Tokyo,"Cox Co., Ltd.",253.0,61953,37140,83.0,0.49112427,169.0 - 324.0,-72.0,-0.22222222,25.373137,1744266600,1744266600,,,false,0.0,6.2811565,,0.0,CLOSED,40.12,,27624021,375.617,252.18,-0.17999268,-0.0007137469,231.535,20.464996,0.088388346,,0.6708962,15,20,Asia/Tokyo,JST,32400000,9876.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,999.0,733.0,3.11,JPY,KITAKEI CO LTD,0.111358576,892.0,8344902656,902.0,false,false,false,false,954892800000,2,1.0,1773901800,899.0,909.0,885.0 - 909.0,885.0,2700,898.0,0,0,jp_market,finmb_5533461,Tokyo,"Kitakei Co., Ltd.",885.0,8891,5050,166.0,0.22646658,733.0 - 999.0,-100.0,-0.1001001,12.51564,1751351400,1751869800,,,true,25.0,15.129586,28.0,0.027839644,CLOSED,59.42,,9282428,1309.852,891.78,7.2199707,0.008096134,901.56,-2.5599976,-0.0028395199,,0.68633705,15,20,Asia/Tokyo,JST,32400000,9872.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,6980.0,4465.0,2.49,JPY,KATO SANGYO CO,-1.6819572,6430.0,194507112448,6470.0,false,false,false,false,978566400000,2,-110.0,1773901800,6430.0,6480.0,6420.0 - 6480.0,6420.0,72600,6540.0,0,0,jp_market,finmb_883301,Tokyo,"Kato Sangyo Co., Ltd.",6450.0,38906,41610,1965.0,0.44008958,4465.0 - 6980.0,-550.0,-0.07879656,31.358528,1778049000,1778049000,,,true,140.0,15.1055975,160.0,0.021406727,CLOSED,425.67,197.95,30249940,5759.877,6631.6,-201.6001,-0.030399919,6060.1,369.8999,0.06103858,32.482952,1.1163433,15,20,Asia/Tokyo,JST,32400000,9869.T,1770359400,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,11990.0,4940.0,0.47,JPY,SOLEKIA LIMITED,-8.29732,10540.0,9166615552,10860.0,false,false,false,false,946944000000,2,-960.0,1773901800,10610.0,11570.0,10610.0 - 11570.0,10610.0,2700,11570.0,0,0,jp_market,finmb_884037,Tokyo,Solekia Limited,11570.0,2244,1100,5670.0,1.1477733,4940.0 - 11990.0,-1380.0,-0.11509591,86.14035,1746770400,1746770400,,,false,50.0,6.9686637,50.0,0.004321521,CLOSED,1522.53,,863960,14057.819,11039.0,-429.0,-0.038862217,8507.6,2102.4004,0.24712028,,0.7547401,15,20,Asia/Tokyo,JST,32400000,9867.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,3495.0,2830.0,0.69,JPY,YOSHINOYA HOLDINGS CO LTD,-1.9331083,3196.0,206867890176,3210.0,false,false,false,false,978566400000,2,-63.0,1773901800,3196.0,3279.0,3196.0 - 3279.0,3196.0,453400,3259.0,0,0,jp_market,finmb_883701,Tokyo,"Yoshinoya Holdings Co., Ltd.",3240.0,556601,439090,366.0,0.12932862,2830.0 - 3495.0,-299.0,-0.085550785,4.444444,1775716200,1775716200,,,true,21.0,48.779003,22.0,0.0064436942,CLOSED,65.52,68.75,64727123,1019.912,3093.44,102.56006,0.033154048,3140.5325,55.46753,0.017661823,46.487274,3.1336038,15,20,Asia/Tokyo,JST,32400000,9861.T,1767767400,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,2859.0,1800.0,2.98,JPY,EIWA CORPORATION,-1.9693654,2660.0,17011357696,2688.0,false,false,false,false,954806400000,2,-54.0,1773899563,2688.0,2726.0,2688.0 - 2726.0,2688.0,3900,2742.0,,,jp_market,finmb_6562682,Tokyo,Eiwa Corporation,2700.0,2503,3060,888.0,0.49333334,1800.0 - 2859.0,-171.0,-0.059811123,19.466663,1747029600,1747029600,,,false,85.0,8.703254,80.0,0.030999271,CLOSED,308.85,,6328630,2842.967,2677.94,10.060059,0.003756641,2457.46,230.54004,0.093812324,,0.9454911,15,20,Asia/Tokyo,JST,32400000,9857.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1347.0,934.0,6.26,JPY,KU HOLDINGS CO LTD,-3.0351439,1213.0,38066122752,1217.0,false,false,false,false,978652800000,2,-38.0,1773901800,1214.0,1240.0,1214.0 - 1240.0,1214.0,47700,1252.0,,,jp_market,finmb_883004,Tokyo,"Ku Holdings Co.,Ltd.",1240.0,36294,42100,280.0,0.29978585,934.0 - 1347.0,-133.0,-0.09873793,5.7491302,1754978400,1755496800,,,true,64.0,6.997925,76.0,0.05111821,CLOSED,173.48,,31355947,2185.965,1278.7,-64.69995,-0.050598226,1200.935,13.064941,0.010878975,,0.5553611,15,20,Asia/Tokyo,JST,32400000,9856.T,,,"Ku Holdings Co., Ltd.",2026-03-20
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,298.0,134.0,,JPY,AIGAN CO LTD,4.8689137,274.0,5433957376,280.0,false,false,false,false,978566400000,2,13.0,1773901800,280.0,298.0,270.0 - 298.0,270.0,600900,267.0,0,0,jp_market,finmb_613763,Tokyo,"Aigan Co.,Ltd.",270.0,147506,162610,146.0,1.0895523,134.0 - 298.0,-18.0,-0.060402684,85.430466,1754548200,1754893800,,,true,0.0,24.096386,,0.0,CLOSED,11.62,,19406990,636.992,233.18,46.820007,0.20078912,197.88,82.119995,0.41499895,,0.43956596,15,20,Asia/Tokyo,JST,32400000,9854.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1062.0,878.0,0.32,JPY,GINZA RENOIR CO,-0.10548523,947.0,5784728576,948.0,false,false,false,false,947030400000,2,-1.0,1773901800,947.0,949.0,946.0 - 949.0,946.0,2100,948.0,0,0,jp_market,finmb_9262076,Tokyo,"Ginza Renoir Co., Ltd.",947.0,3812,3980,69.0,0.078587696,878.0 - 1062.0,-115.0,-0.108286254,1.8279552,1746772200,1746772200,,,false,3.0,244.07216,3.0,0.003164557,CLOSED,3.88,,6108478,531.556,951.0,-4.0,-0.0042060986,927.445,19.554993,0.0210848,,1.781562,15,20,Asia/Tokyo,JST,32400000,9853.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1077.0,894.0,0.71,JPY,GOURMET KINEYA CO,-0.605449,985.0,22530914304,987.0,false,false,false,false,978307200000,2,-6.0,1773901800,985.0,995.0,985.0 - 995.0,985.0,49600,991.0,0,0,jp_market,finmb_881371,Tokyo,"Gourmet Kineya Co.,Ltd.",995.0,48012,46650,91.0,0.101789705,894.0 - 1077.0,-92.0,-0.08542247,-8.372092,1754548200,1754980200,,,true,7.0,65.79826,7.0,0.0070635723,CLOSED,14.97,,22874025,419.631,996.4,-11.400024,-0.011441212,978.975,6.0250244,0.0061544213,,2.3473003,15,20,Asia/Tokyo,JST,32400000,9850.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,5250.0,4500.0,1.08,JPY,KYODO PAPER HOLDINGS,0.43196544,4610.0,3143209472,4645.0,false,false,false,false,946944000000,2,20.0,1773895626,4650.0,4650.0,4615.0 - 4650.0,4615.0,700,4630.0,0,0,jp_market,finmb_5704375,Tokyo,Kyodo Paper Holdings,4635.0,391,340,150.0,0.033333335,4500.0 - 5250.0,-600.0,-0.114285715,-4.024768,1746685800,1746685800,,,false,50.0,243.8385,50.0,0.010799136,CLOSED,19.07,,675959,5775.498,4599.6,50.399902,0.010957453,4606.375,43.625,0.009470571,,0.80512536,15,20,Asia/Tokyo,JST,32400000,9849.T,,,,
en-US,US,EQUITY,Equity,Delayed Quote,false,LOW,JPY,JPX,1005.0,925.0,1.46,JPY,TENMAYA STORE CO,-0.62240666,957.0,11006332928,959.0,false,false,false,false,978566400000,2,-6.0,1773901800,958.0,963.0,956.0 - 963.0,956.0,7200,964.0,0,0,jp_market,finmb_5491301,Tokyo,"Tenmaya Store Co., Ltd.",963.0,11467,5430,33.0,0.035675675,925.0 - 1005.0,-47.0,-0.04676617,-0.31217337,1744610400,1744610400,,,false,14.0,8.176852,14.0,0.014522822,CLOSED,117.16,,11488865,2364.289,974.9,-16.900024,-0.017335135,964.5,-6.5,-0.006739243,,0.4051958,15,20,Asia/Tokyo,JST,32400000,9846.T,,,,
