date,tenor,term,value
2024-08-01,1Y,1,0.004785887166059108
2024-08-01,2Y,2,0.006317345699514178
2024-08-01,3Y,3,0.007092273249088109
2024-08-01,4Y,4,0.007885676489553305
2024-08-01,5Y,5,0.008906060118333562
2024-08-01,7Y,7,0.011943160872235556
2024-08-01,10Y,10,0.015836900338319818
2024-08-01,15Y,15,0.020811497043474923
2024-08-01,20Y,20,0.02238446545880368
2024-08-01,25Y,25,0.021156036533459023
2024-08-01,30Y,30,0.020470428694642682
2024-09-01,1Y,1,0.004925471760952264
2024-09-01,2Y,2,0.006296666383829936
2024-09-01,3Y,3,0.006991130718455578
2024-09-01,4Y,4,0.007668000664820679
2024-09-01,5Y,5,0.008622133039187106
2024-09-01,7Y,7,0.011267163079737692
2024-09-01,10Y,10,0.01534923360953544
2024-09-01,15Y,15,0.021096675292312364
2024-09-01,20Y,20,0.022622003842246035
2024-09-01,25Y,25,0.021625590934717335
2024-09-01,30Y,30,0.020925727695103934
2024-10-01,1Y,1,0.005603843784524468
2024-10-01,2Y,2,0.006960130297376016
2024-10-01,3Y,3,0.007690178803994203
2024-10-01,4Y,4,0.008473818497673792
2024-10-01,5Y,5,0.009495251339556417
2024-10-01,7Y,7,0.012076109579849836
2024-10-01,10Y,10,0.016633106651087463
2024-10-01,15Y,15,0.022749300234249058
2024-10-01,20Y,20,0.024741942654504863
2024-10-01,25Y,25,0.024000713635747753
2024-10-01,30Y,30,0.02355550583349284
2024-11-01,1Y,1,0.006880586145291381
2024-11-01,2Y,2,0.008331966173669148
2024-11-01,3Y,3,0.008866873233518941
2024-11-01,4Y,4,0.009383614412034556
2024-11-01,5Y,5,0.010177590856725933
2024-11-01,7Y,7,0.012515244045605903
2024-11-01,10Y,10,0.016869355223613026
2024-11-01,15Y,15,0.023568206481310947
2024-11-01,20Y,20,0.025270743431580537
2024-11-01,25Y,25,0.02447260760216311
2024-11-01,30Y,30,0.024032875573531055
2024-12-01,1Y,1,0.006741391749730254
2024-12-01,2Y,2,0.008493340970347756
2024-12-01,3Y,3,0.00906865683133248
2024-12-01,4Y,4,0.009586185486390914
2024-12-01,5Y,5,0.010482075044931767
2024-12-01,7Y,7,0.012965670125874788
2024-12-01,10Y,10,0.017219264746929405
2024-12-01,15Y,15,0.024051412889552874
2024-12-01,20Y,20,0.02614146809473853
2024-12-01,25Y,25,0.025611841501218847
2024-12-01,30Y,30,0.025384837182760585
2025-01-01,1Y,1,0.00791763145969222
2025-01-01,2Y,2,0.0097298912359985
2025-01-01,3Y,3,0.010285727673741234
2025-01-01,4Y,4,0.010845026437432946
2025-01-01,5Y,5,0.011742471476263925
2025-01-01,7Y,7,0.013954285091883848
2025-01-01,10Y,10,0.017641838963187613
2025-01-01,15Y,15,0.023101757446248167
2025-01-01,20Y,20,0.024941040367660414
2025-01-01,25Y,25,0.02431482876969923
2025-01-01,30Y,30,0.02390636224695868
2025-02-01,1Y,1,0.008466062540751672
2025-02-01,2Y,2,0.010468698858558965
2025-02-01,3Y,3,0.01117671331639706
2025-02-01,4Y,4,0.011792403162755188
2025-02-01,5Y,5,0.01264615601656988
2025-02-01,7Y,7,0.014924720015883214
2025-02-01,10Y,10,0.018834088068365652
2025-02-01,15Y,15,0.0238275974762396
2025-02-01,20Y,20,0.025481244271057787
2025-02-01,25Y,25,0.02481672224649671
2025-02-01,30Y,30,0.024424712339521724
2025-03-01,1Y,1,0.008794796910120096
2025-03-01,2Y,2,0.010902931432597091
2025-03-01,3Y,3,0.011787682230828002
2025-03-01,4Y,4,0.012419284735360168
2025-03-01,5Y,5,0.01320806487401847
2025-03-01,7Y,7,0.0155862670208975
2025-03-01,10Y,10,0.01966188667319893
2025-03-01,15Y,15,0.02480628563657937
2025-03-01,20Y,20,0.02605370359845523
2025-03-01,25Y,25,0.024908186249168573
2025-03-01,30Y,30,0.024376944806982007
2025-04-01,1Y,1,0.006869630088920858
2025-04-01,2Y,2,0.007775400415410392
2025-04-01,3Y,3,0.0084152040826196
2025-04-01,4Y,4,0.009264671513983858
2025-04-01,5Y,5,0.01025170953449082
2025-04-01,7Y,7,0.01281706516253292
2025-04-01,10Y,10,0.01808465579217953
2025-04-01,15Y,15,0.02503576666800312
2025-04-01,20Y,20,0.027201712227300886
2025-04-01,25Y,25,0.026325961979991347
2025-04-01,30Y,30,0.0259002655517671
2025-05-01,1Y,1,0.008027089398301403
2025-05-01,2Y,2,0.009854582212875204
2025-05-01,3Y,3,0.010758299711022708
2025-05-01,4Y,4,0.011667678818662564
2025-05-01,5Y,5,0.0128280141257383
2025-05-01,7Y,7,0.015599644436973537
2025-05-01,10Y,10,0.021188912162916775
2025-05-01,15Y,15,0.028719770914843984
2025-05-01,20Y,20,0.030926664418009342
2025-05-01,25Y,25,0.030269702926847983
2025-05-01,30Y,30,0.029971764229662634
2025-06-01,1Y,1,0.007927274278305715
2025-06-01,2Y,2,0.009659573108628203
2025-06-01,3Y,3,0.010537828289990702
2025-06-01,4Y,4,0.011274195159122109
2025-06-01,5Y,5,0.01230135607170544
2025-06-01,7Y,7,0.0152332401618883
2025-06-01,10Y,10,0.021042529131759958
2025-06-01,15Y,15,0.029247547160584073
2025-06-01,20Y,20,0.032045241068706334
2025-06-01,25Y,25,0.031545208646175625
2025-06-01,30Y,30,0.031242132358706428
2025-07-01,1Y,1,0.008734812831619603
2025-07-01,2Y,2,0.010742742212762666
2025-07-01,3Y,3,0.011809079379583911
2025-07-01,4Y,4,0.012826342585623682
2025-07-01,5Y,5,0.013861772482758494
2025-07-01,7Y,7,0.016827441205939188
2025-07-01,10Y,10,0.022705803993830737
2025-07-01,15Y,15,0.031617501520608084
2025-07-01,20Y,20,0.03478256861198259
2025-07-01,25Y,25,0.03439188412987245
2025-07-01,30Y,30,0.034095726659396135
2025-08-01,1Y,1,0.009243128307743887
2025-08-01,2Y,2,0.011496847723174863
2025-08-01,3Y,3,0.012538559246049108
2025-08-01,4Y,4,0.013405166655310202
2025-08-01,5Y,5,0.014513232126937555
2025-08-01,7Y,7,0.017546742618353803
2025-08-01,10Y,10,0.023286871618587904
2025-08-01,15Y,15,0.032413874634874044
2025-08-01,20Y,20,0.03615973375875624
2025-08-01,25Y,25,0.03581680791310545
2025-08-01,30Y,30,0.035289471331712854
2025-09-01,1Y,1,0.010129672110055124
2025-09-01,2Y,2,0.01258413483139999
2025-09-01,3Y,3,0.013647197089872068
2025-09-01,4Y,4,0.014357738007537268
2025-09-01,5Y,5,0.01532937119507189
2025-09-01,7Y,7,0.017895651496822672
2025-09-01,10Y,10,0.02297727490824318
2025-09-01,15Y,15,0.031493430659873596
2025-09-01,20Y,20,0.034895274698070466
2025-09-01,25Y,25,0.03469120206943405
2025-09-01,30Y,30,0.03398323260016492
2025-10-01,1Y,1,0.00974130812322134
2025-10-01,2Y,2,0.012256066101154442
2025-10-01,3Y,3,0.013621910279201434
2025-10-01,4Y,4,0.014423703052887284
2025-10-01,5Y,5,0.0153046287693532
2025-10-01,7Y,7,0.018163624543038243
2025-10-01,10Y,10,0.02305854324006664
2025-10-01,15Y,15,0.031853710181603746
2025-10-01,20Y,20,0.035020409279061
2025-10-01,25Y,25,0.0347901886231379
2025-10-01,30Y,30,0.034446287860659425
2025-11-01,1Y,1,0.010179826631370093
2025-11-01,2Y,2,0.01314654404765438
2025-11-01,3Y,3,0.014745584341947669
2025-11-01,4Y,4,0.015851813203373564
2025-11-01,5Y,5,0.01706892915189443
2025-11-01,7Y,7,0.019949114111862926
2025-11-01,10Y,10,0.025238359575674815
2025-11-01,15Y,15,0.03475945344066185
2025-11-01,20Y,20,0.03865656232332202
2025-11-01,25Y,25,0.03807259681874427
2025-11-01,30Y,30,0.037379534808035665
2025-12-01,1Y,1,0.012192364389071638
2025-12-01,2Y,2,0.015901649290089942
2025-12-01,3Y,3,0.017608215019893167
2025-12-01,4Y,4,0.018791868893278146
2025-12-01,5Y,5,0.019819790985453327
2025-12-01,7Y,7,0.022697892758679714
2025-12-01,10Y,10,0.028286857314826795
2025-12-01,15Y,15,0.03554595589288171
2025-12-01,20Y,20,0.03876394493600736
2025-12-01,25Y,25,0.03856035256913777
2025-12-01,30Y,30,0.03824045396530018
2026-01-01,1Y,1,0.01287770793396743
2026-01-01,2Y,2,0.016326465519992506
2026-01-01,3Y,3,0.01811434645762194
2026-01-01,4Y,4,0.0195080938540565
2026-01-01,5Y,5,0.02091628806248949
2026-01-01,7Y,7,0.024039414883252112
2026-01-01,10Y,10,0.029654775949739767
2026-01-01,15Y,15,0.0372450437357885
2026-01-01,20Y,20,0.03998050396770769
2026-01-01,25Y,25,0.03941921887730074
2026-01-01,30Y,30,0.038696687616740465
2026-02-01,1Y,1,0.01266774829560495
2026-02-01,2Y,2,0.015745282825729123
2026-02-01,3Y,3,0.017744857129797
2026-02-01,4Y,4,0.01876105841709472
2026-02-01,5Y,5,0.019700605563258155
2026-02-01,7Y,7,0.02320721440496841
2026-02-01,10Y,10,0.027964384514048687
2026-02-01,15Y,15,0.03470868904463632
2026-02-01,20Y,20,0.03653974132479684
2026-02-01,25Y,25,0.034957153973423034
2026-02-01,30Y,30,0.034331000393716754
